generator  size  dt  physics_upsampling  t0  t_inj  inj_point  beta  level  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2460000.0  tm_32  52.995247878801266  -1.0768198158117164e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2480000.0  tm_31  29.811116239719908  1.1037858099572507e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2500000.0  tm_23  7.97757516283597  -8.682306757841076e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2520000.0  tm_21  14.393354180182701  9.424585356802467e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2540000.0  tm_31  2.568467688625741  8.262312090447229e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2560000.0  tm_23  6.88417758741338  -8.731853682629343e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2580000.0  tm_12  209.94234005543763  -1.1534696926181283e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2600000.0  tm_31  87.51038484790632  9.520417563844857e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2620000.0  tm_23  1.67742422236732  -9.259579511389595e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2640000.0  tm_23  93.48541980110897  -8.739441330429902e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2660000.0  tm_21  19.89745192886318  9.373572441398104e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2680000.0  tm_21  94.93971740930365  -9.531916102001626e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2700000.0  tm_13  23.290213529782093  -9.555364274833044e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2720000.0  tm_23  25.441839481389383  1.0163768677851205e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2740000.0  tm_21  1.5344851406331845  9.691331933790216e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2760000.0  tm_32  52.11991339118455  -7.426293703209087e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2780000.0  tm_12  103.92405266442518  1.1085121319842553e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2800000.0  tm_21  74.82258784868013  -9.724545303098078e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2820000.0  tm_21  183.99189974327632  -9.425750814920153e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2840000.0  tm_12  97.51235929307647  -1.0153483883729008e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2860000.0  tm_31  24.8238939673403  7.994040460607487e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2880000.0  tm_23  61.745701273090084  1.191168316876636e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2900000.0  tm_21  50.311350411521325  -1.0927854744927867e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2920000.0  tm_31  31.55819942194778  9.54537713193438e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2940000.0  tm_13  49.45028659431363  -1.003594718016697e-10  
